method,acc,auc,data_pr,cls_pr,tpr,tnr,extra
original-all,0.780,0.760,0.745,0.765,0.866,0.529,0.000
original-group-0,0.803,0.759,0.776,0.796,0.886,0.515,0.735
original-group-1,0.717,0.746,0.660,0.679,0.800,0.556,0.265
original-delta,0.086,0.013,0.115,0.117,0.086,-0.040,0.086
original-fair_resample-all,0.730,0.718,0.745,0.765,0.832,0.431,0.000
original-fair_resample-group-0,0.735,0.707,0.776,0.769,0.825,0.424,0.735
original-fair_resample-group-1,0.717,0.741,0.660,0.755,0.857,0.444,0.265
original-fair_resample-delta,0.018,-0.035,0.115,0.014,-0.033,-0.020,0.033
adv-clean-all,0.755,0.755,0.745,0.780,0.859,0.451,0.000
adv-clean-group-0,0.776,0.770,0.776,0.810,0.877,0.424,0.735
adv-clean-group-1,0.698,0.716,0.660,0.698,0.800,0.500,0.265
adv-clean-delta,0.077,0.054,0.115,0.111,0.077,-0.076,0.077
adv-clean-fair_resample-all,0.785,0.767,0.745,0.730,0.846,0.608,0.000
adv-clean-fair_resample-group-0,0.776,0.753,0.776,0.755,0.842,0.545,0.735
adv-clean-fair_resample-group-1,0.811,0.802,0.660,0.660,0.857,0.722,0.265
adv-clean-fair_resample-delta,-0.036,-0.049,0.115,0.095,-0.015,-0.177,0.177
adv-all-all,0.575,0.654,0.745,0.490,0.544,0.667,0.000
adv-all-group-0,0.531,0.773,0.776,0.347,0.421,0.909,0.735
adv-all-group-1,0.698,0.743,0.660,0.887,0.943,0.222,0.265
adv-all-delta,-0.168,0.031,0.115,-0.540,-0.522,0.687,0.687
adv-all-fair_resample-all,0.575,0.643,0.745,0.520,0.564,0.608,0.000
adv-all-fair_resample-group-0,0.531,0.666,0.776,0.456,0.491,0.667,0.735
adv-all-fair_resample-group-1,0.698,0.673,0.660,0.698,0.800,0.500,0.265
adv-all-fair_resample-delta,-0.168,-0.007,0.115,-0.242,-0.309,0.167,0.309
adv-konstantinov-all,0.575,0.654,0.745,0.490,0.544,0.667,0.400
adv-konstantinov-group-0,0.531,0.773,0.776,0.347,0.421,0.909,0.735
adv-konstantinov-group-1,0.698,0.743,0.660,0.887,0.943,0.222,0.265
adv-konstantinov-delta,-0.168,0.031,0.115,-0.540,-0.522,0.687,0.687
adv-konstantinov-fair_resample-all,0.570,0.629,0.745,0.555,0.584,0.529,0.000
adv-konstantinov-fair_resample-group-0,0.544,0.654,0.776,0.510,0.535,0.576,0.735
adv-konstantinov-fair_resample-group-1,0.642,0.656,0.660,0.679,0.743,0.444,0.265
adv-konstantinov-fair_resample-delta,-0.097,-0.002,0.115,-0.169,-0.208,0.131,0.208
adv-selected-all,0.755,0.755,0.745,0.780,0.859,0.451,0.000
adv-selected-group-0,0.776,0.770,0.776,0.810,0.877,0.424,0.735
adv-selected-group-1,0.698,0.716,0.660,0.698,0.800,0.500,0.265
adv-selected-delta,0.077,0.054,0.115,0.111,0.077,-0.076,0.077
adv-selected-fair_resample-all,0.760,0.776,0.745,0.745,0.839,0.529,0.000
adv-selected-fair_resample-group-0,0.776,0.812,0.776,0.728,0.825,0.606,0.735
adv-selected-fair_resample-group-1,0.717,0.746,0.660,0.792,0.886,0.389,0.265
adv-selected-fair_resample-delta,0.059,0.066,0.115,-0.065,-0.061,0.217,0.217
adv-voting-all,0.680,0.639,0.745,0.635,0.711,0.588,0.170
adv-voting-group-0,0.680,0.747,0.776,0.524,0.632,0.848,0.735
adv-voting-group-1,0.679,0.663,0.660,0.943,0.971,0.111,0.265
adv-voting-delta,0.001,0.083,0.115,-0.420,-0.340,0.737,0.737
adv-voting-fair_resample-all,0.650,0.682,0.745,0.675,0.718,0.451,0.195
adv-voting-fair_resample-group-0,0.639,0.743,0.776,0.565,0.632,0.667,0.735
adv-voting-fair_resample-group-1,0.679,0.739,0.660,0.981,1.000,0.056,0.265
adv-voting-fair_resample-delta,-0.040,0.004,0.115,-0.417,-0.368,0.611,0.611
